product,categoryid
"['当当', '自营', '美乐家', '纯白', '咖啡', '滤纸']",7
"['德龙磨', '豆机']",7
"['昊鹰', '自行车', '水壶', '铝合金', '水壶', '运动', '水壶', '水壶', '送', '登山扣']",7
"['当当', '自营', '美乐家', '纯白', '咖啡', '滤纸']",7
"['北美', '电器', '特惠', '不锈钢', '多功能', '电水煲']",7
"['泥', '火势', '英寸', '双线', '草帽', '砿', '单', '只', '纯白', '大', '号', '面碗', '汤碗', '异形', '餐具', '酒店', '餐厅', '用瓷', '纯白', '系列']",7
"['富光', '家用', '多功能', '不锈钢', '保温', '壶', '升', '粉红']",7
"['泥', '火势', '英寸', '双线', '草帽', '砿', '单', '只', '纯白', '大', '号', '面碗', '汤碗', '异形', '餐具', '酒店', '餐厅', '用瓷', '纯白', '系列']",7
"['喜羊羊', '与', '灰', '太', '牿', '学生', '直饮', '牛奶', '替', '小', '草帽']",7
"['富光', '家用', '多功能', '不锈钢', '保温', '壶', '升', '粉红']",7
"['喜羊羊', '与', '灰', '太', '牿', '学生', '直饮', '牛奶', '替', '小', '草帽']",7
"['德龙', '咖啡', '研磨机', '磨豆机', '可调', '粗细', '全国', '联保']",7
"['乐瓷', '清爽', '豪华', '陶瓷', '五件套', '刀', '果绿']",7
"['意大利', '德龙', '咖啡', '研磨机']",7
"['昊鹰', '自行车', '水壶', '铝合金', '水壶', '运动', '水壶', '水壶', '送', '登山扣']",7
"['北美', '电器', '特惠', '不锈钢', '多功能', '电水煲']",7
"['当当', '自营', '美乐家', '纯白', '咖啡', '滤纸']",7
"['德龙', '咖啡', '研磨机', '磨豆机', '可调', '粗细', '全国', '联保']",7
"['乐瓷', '清爽', '豪华', '陶瓷', '五件套', '刀', '果绿']",7
"['意大利', '德龙', '咖啡', '研磨机']",7
"['乐瓷', '清爽', '豪华', '陶瓷', '五件套', '刀', '果绿']",7
"['昊鹰', '自行车', '水壶', '铝合金', '水壶', '运动', '水壶', '水壶', '送', '登山扣']",7
"['泥', '火势', '英寸', '草帽', '砿', '单', '只', '纯白', '大', '号', '汤碗', '面碗', '异形', '酒店', '餐厅', '用瓷', '纯白', '系列', '异形', '餐具']",7
"['德龙', '咖啡', '研磨机', '磨豆机', '可调', '粗细', '全国', '联保']",7
"['泥', '火势', '英寸', '双线', '草帽', '砿', '单', '只', '纯白', '大', '号', '面碗', '汤碗', '异形', '餐具', '酒店', '餐厅', '用瓷', '纯白', '系列']",7
"['乐瓷', '清爽', '豪华', '陶瓷', '五件套', '刀', '果绿']",7
"['德龙', '咖啡', '研磨机', '磨豆机', '可调', '粗细', '全国', '联保']",7
"['华迅', '仕', '狂暑季', '全自动', '泡茶', '机', '泡茶', '器', '保温']",7
"['富光', '家用', '多功能', '不锈钢', '保温', '壶', '升', '粉红']",7
"['喜羊羊', '与', '灰', '太', '牿', '学生', '直饮', '牛奶', '替', '小', '草帽']",7
"['德龙', '咖啡', '研磨机', '磨豆机', '可调', '粗细', '全国', '联保']",7
"['北美', '电器', '特惠', '不锈钢', '多功能', '电水煲']",7
"['乐瓷', '清爽', '豪华', '陶瓷', '五件套', '刀', '果绿']",7
"['贺', '迎新春', '扫货季', '特价', '大促', '达尔', '梦达', '电动', '护理', '床', '护栏', '家用', '医用', '护理', '床', '多功能', '护理', '床', '瘫痪病人', '病床', '二', '功能', '床', '床头', '尾板', '可', '升降']",8
"['周林', '频谱', '保健', '治疗仪', '家用', '理疗', '器', '理疗仪', '周林', '频谱仪', '出厂', '标配', '电子', '理疗', '器']",8
"['达尔', '梦达', '超低', '款', '多功能', '电动', '护理', '床离', '地', '距离']",8
"['周林', '频谱', '保健', '治疗仪', '家用', '理疗', '器', '理疗仪', '周林', '频谱仪', '出厂', '标配', '电子', '理疗', '器']",8
"['永辉', '多功能', '家用', '护理', '床']",8
"['舒适', '康', '多功能', '电动', '护理', '床', '倾斜']",8
"['皇威', '智能', '养生', '足浴', '器', '白色']",8
"['玛雅', '高级', '多功能', '病床', '护理', '床', '电动', '便', '孔', '电动', '翻身', '电动', '起身', '电动', '曲腿', '电动', '老年', '护理', '床', '南通', '医疗器械', '有限公司']",8
"['继红', '家用', '多功能', '急救箱']",8
"['继红', '家用', '多功能', '急救箱']",8
"['永辉', '多功能', '家用', '护理', '床']",8
"['皇威', '智能', '养生', '足浴', '器', '白色']",8
"['永辉', '多功能', '家用', '护理', '床']",8
"['达尔', '梦达', '超低', '铝合金', '护栏', '多功能', '电动', '双摇', '护理', '床', '电动', '病床']",8
"['贺', '迎新春', '扫货季', '特价', '大促', '达尔', '梦达', '电动', '护理', '床', '护栏', '家用', '医用', '护理', '床', '多功能', '护理', '床', '瘫痪病人', '病床', '二', '功能', '床', '床头', '尾板', '可', '升降']",8
"['继红', '家用', '多功能', '急救箱']",8
"['继红', '家用', '多功能', '急救箱']",8
"['助邦', '多功能', '护理', '床', '电动', '家用', '多功能', '侧', '翻身', '床', '翻身', '护理', '床']",8
"['达尔', '梦达', '多功能', '高级', '电动', '护理', '床', '遥控', '床带', '便', '孔', '护栏', '电动', '病床']",8
"['百', '瑞康', '豪华', '电动', '三轮', '代步车', '黑色', '黑色', '寸']",8
"['周林', '频谱', '保健', '治疗仪', '家用', '理疗', '器', '理疗仪', '周林', '频谱仪', '出厂', '标配', '电子', '理疗', '器']",8
"['永辉', '多功能', '家用', '护理', '床']",8
"['舒适', '康', '多功能', '电动', '护理', '床', '倾斜']",8
"['百', '瑞康', '豪华', '电动', '三轮', '代步车', '黑色', '黑色', '寸']",8
"['周林', '频谱', '保健', '治疗仪', '家用', '理疗', '器', '理疗仪', '周林', '频谱仪', '出厂', '标配', '电子', '理疗', '器']",8
"['永辉', '多功能', '家用', '护理', '床']",8
"['达尔', '梦达', '超低', '款', '多功能', '电动', '护理', '床离', '地', '距离']",8
"['舒适', '康', '多功能', '电动', '护理', '床', '倾斜']",8
"['时尚', '彩片', '彩', '钻', '大', '直径', '紫色', '隐形眼镜', '大', '直径', '彩片']",8
"['德国', '博朗', '德国', '博朗', '婴儿', '电子', '耳', '温计', '红外', '耳温', '枪', '送', '企鹅', '一只', '包邮', '家用', '昆山', '热映', '光电', '有限公司']",8
"['继红', '家用', '多功能', '急救箱']",8
"['量子', '星', '治疗仪', '正品', '智能', '激光', '仪', '量子', '星', '鼻部', '护理', '家用', '电子', '激光', '仪']",8
"['达尔', '梦达', '多功能', '高级', '电动', '护理', '床', '遥控', '床带', '便', '孔', '护栏', '电动', '病床']",8
"['康本龙', '多功能', '温热', '中', '低频', '治疗仪', '型', '家用', '治疗', '颈椎', '肩周炎', '包邮']",8
"['玛雅', '高级', '多功能', '病床', '护理', '床', '电动', '便', '孔', '电动', '翻身', '电动', '起身', '电动', '曲腿', '电动', '老年', '护理', '床', '南通', '医疗器械', '有限公司']",8
"['量子', '星', '治疗仪', '正品', '智能', '激光', '仪', '量子', '星', '鼻部', '护理', '家用', '电子', '激光', '仪']",8
"['周林', '频谱', '保健', '治疗仪', '家用', '理疗', '器', '理疗仪', '周林', '频谱仪', '出厂', '标配', '电子', '理疗', '器']",8
"['达尔', '梦达', '超低', '款', '多功能', '电动', '护理', '床离', '地', '距离']",8
"['舒适', '康', '多功能', '电动', '护理', '床', '倾斜']",8
"['德国', '博朗', '德国', '博朗', '婴儿', '电子', '耳', '温计', '红外', '耳温', '枪', '送', '企鹅', '一只', '包邮', '家用', '昆山', '热映', '光电', '有限公司']",8
"['百', '瑞康', '豪华', '电动', '三轮', '代步车', '黑色', '黑色', '寸']",8
"['时尚', '彩片', '彩', '钻', '大', '直径', '紫色', '隐形眼镜', '大', '直径', '彩片']",8
"['永辉', '多功能', '家用', '护理', '床']",8
"['皇威', '智能', '养生', '足浴', '器', '白色']",8
"['继红', '家用', '多功能', '急救箱']",8
"['玛雅', '高级', '多功能', '病床', '护理', '床', '电动', '便', '孔', '电动', '翻身', '电动', '起身', '电动', '曲腿', '电动', '老年', '护理', '床', '南通', '医疗器械', '有限公司']",8
"['永辉', '多功能', '家用', '护理', '床']",8
"['量子', '星', '治疗仪', '正品', '智能', '激光', '仪', '量子', '星', '鼻部', '护理', '家用', '电子', '激光', '仪']",8
"['永辉', '多功能', '家用', '护理', '床']",8
"['助邦', '多功能', '护理', '床', '电动', '家用', '多功能', '侧', '翻身', '床', '翻身', '护理', '床']",8
"['继红', '家用', '多功能', '急救箱']",8
"['百', '瑞康', '豪华', '电动', '三轮', '代步车', '黑色', '黑色', '寸']",8
"['舒适', '康', '多功能', '电动', '护理', '床', '倾斜']",8
"['永辉', '多功能', '家用', '护理', '床']",8
"['时尚', '彩片', '彩', '钻', '大', '直径', '紫色', '隐形眼镜', '大', '直径', '彩片']",8
"['周林', '频谱', '保健', '治疗仪', '家用', '理疗', '器', '理疗仪', '周林', '频谱仪', '出厂', '标配', '电子', '理疗', '器']",8
"['康本龙', '多功能', '温热', '中', '低频', '治疗仪', '型', '家用', '治疗', '颈椎', '肩周炎', '包邮']",8
"['康本龙', '多功能', '温热', '中', '低频', '治疗仪', '型', '家用', '治疗', '颈椎', '肩周炎', '包邮']",8
"['舒适', '康', '多功能', '电动', '护理', '床', '倾斜']",8
"['达尔', '梦达', '超低', '铝合金', '护栏', '多功能', '电动', '双摇', '护理', '床', '电动', '病床']",8
"['永辉', '多功能', '家用', '护理', '床']",8
"['永辉', '多功能', '家用', '护理', '床']",8
"['百', '瑞康', '豪华', '电动', '三轮', '代步车', '黑色', '黑色', '寸']",8
"['贺', '迎新春', '扫货季', '特价', '大促', '达尔', '梦达', '电动', '护理', '床', '护栏', '家用', '医用', '护理', '床', '多功能', '护理', '床', '瘫痪病人', '病床', '二', '功能', '床', '床头', '尾板', '可', '升降']",8
"['继红', '家用', '多功能', '急救箱']",8
"['皇威', '智能', '养生', '足浴', '器', '白色']",8
"['百', '瑞康', '豪华', '电动', '三轮', '代步车', '黑色', '黑色', '寸']",8
"['量子', '星', '治疗仪', '正品', '智能', '激光', '仪', '量子', '星', '鼻部', '护理', '家用', '电子', '激光', '仪']",8
"['继红', '家用', '多功能', '急救箱']",8
"['达尔', '梦达', '多功能', '高级', '电动', '护理', '床', '遥控', '床带', '便', '孔', '护栏', '电动', '病床']",8
"['永辉', '多功能', '家用', '护理', '床']",8
"['皇威', '智能', '养生', '足浴', '器', '白色']",8
"['永辉', '多功能', '家用', '护理', '床']",8
"['时尚', '彩片', '彩', '钻', '大', '直径', '紫色', '隐形眼镜', '大', '直径', '彩片']",8
"['达尔', '梦达', '超低', '铝合金', '护栏', '多功能', '电动', '双摇', '护理', '床', '电动', '病床']",8
"['继红', '家用', '多功能', '急救箱']",8
"['舒适', '康', '多功能', '电动', '护理', '床', '倾斜']",8
"['贺', '迎新春', '扫货季', '特价', '大促', '达尔', '梦达', '电动', '护理', '床', '护栏', '家用', '医用', '护理', '床', '多功能', '护理', '床', '瘫痪病人', '病床', '二', '功能', '床', '床头', '尾板', '可', '升降']",8
"['达尔', '梦达', '超低', '款', '多功能', '电动', '护理', '床离', '地', '距离']",8
"['百', '瑞康', '豪华', '电动', '三轮', '代步车', '黑色', '黑色', '寸']",8
"['皇威', '智能', '养生', '足浴', '器', '白色']",8
"['达尔', '梦达', '超低', '铝合金', '护栏', '多功能', '电动', '双摇', '护理', '床', '电动', '病床']",8
"['达尔', '梦达', '超低', '铝合金', '护栏', '多功能', '电动', '双摇', '护理', '床', '电动', '病床']",8
"['皇威', '智能', '养生', '足浴', '器', '白色']",8
"['康本龙', '多功能', '温热', '中', '低频', '治疗仪', '型', '家用', '治疗', '颈椎', '肩周炎', '包邮']",8
"['贺', '迎新春', '扫货季', '特价', '大促', '达尔', '梦达', '电动', '护理', '床', '护栏', '家用', '医用', '护理', '床', '多功能', '护理', '床', '瘫痪病人', '病床', '二', '功能', '床', '床头', '尾板', '可', '升降']",8
"['康本龙', '多功能', '温热', '中', '低频', '治疗仪', '型', '家用', '治疗', '颈椎', '肩周炎', '包邮']",8
"['继红', '家用', '多功能', '急救箱']",8
"['舒适', '康', '多功能', '电动', '护理', '床', '倾斜']",8
"['达尔', '梦达', '多功能', '高级', '电动', '护理', '床', '遥控', '床带', '便', '孔', '护栏', '电动', '病床']",8
"['舒适', '康', '多功能', '电动', '护理', '床', '倾斜']",8
"['助邦', '多功能', '护理', '床', '电动', '家用', '多功能', '侧', '翻身', '床', '翻身', '护理', '床']",8
"['贺', '迎新春', '扫货季', '特价', '大促', '达尔', '梦达', '电动', '护理', '床', '护栏', '家用', '医用', '护理', '床', '多功能', '护理', '床', '瘫痪病人', '病床', '二', '功能', '床', '床头', '尾板', '可', '升降']",8
"['永辉', '多功能', '家用', '护理', '床']",8
"['贺', '迎新春', '扫货季', '特价', '大促', '达尔', '梦达', '电动', '护理', '床', '护栏', '家用', '医用', '护理', '床', '多功能', '护理', '床', '瘫痪病人', '病床', '二', '功能', '床', '床头', '尾板', '可', '升降']",8
"['达尔', '梦达', '超低', '款', '多功能', '电动', '护理', '床离', '地', '距离']",8
"['继红', '家用', '多功能', '急救箱']",8
"['康本龙', '多功能', '温热', '中', '低频', '治疗仪', '型', '家用', '治疗', '颈椎', '肩周炎', '包邮']",8
"['达尔', '梦达', '超低', '款', '多功能', '电动', '护理', '床离', '地', '距离']",8
"['百', '瑞康', '豪华', '电动', '三轮', '代步车', '黑色', '黑色', '寸']",8
"['周林', '频谱', '保健', '治疗仪', '家用', '理疗', '器', '理疗仪', '周林', '频谱仪', '出厂', '标配', '电子', '理疗', '器']",8
"['达尔', '梦达', '多功能', '高级', '电动', '护理', '床', '遥控', '床带', '便', '孔', '护栏', '电动', '病床']",8
"['助邦', '多功能', '护理', '床', '电动', '家用', '多功能', '侧', '翻身', '床', '翻身', '护理', '床']",8
"['量子', '星', '治疗仪', '正品', '智能', '激光', '仪', '量子', '星', '鼻部', '护理', '家用', '电子', '激光', '仪']",8
"['德国', '博朗', '德国', '博朗', '婴儿', '电子', '耳', '温计', '红外', '耳温', '枪', '送', '企鹅', '一只', '包邮', '家用', '昆山', '热映', '光电', '有限公司']",8
"['德国', '博朗', '德国', '博朗', '婴儿', '电子', '耳', '温计', '红外', '耳温', '枪', '送', '企鹅', '一只', '包邮', '家用', '昆山', '热映', '光电', '有限公司']",8
"['玛雅', '高级', '多功能', '病床', '护理', '床', '电动', '便', '孔', '电动', '翻身', '电动', '起身', '电动', '曲腿', '电动', '老年', '护理', '床', '南通', '医疗器械', '有限公司']",8
"['周林', '频谱', '保健', '治疗仪', '家用', '理疗', '器', '理疗仪', '周林', '频谱仪', '出厂', '标配', '电子', '理疗', '器']",8
"['继红', '家用', '多功能', '急救箱']",8
"['德国', '博朗', '德国', '博朗', '婴儿', '电子', '耳', '温计', '红外', '耳温', '枪', '送', '企鹅', '一只', '包邮', '家用', '昆山', '热映', '光电', '有限公司']",8
"['继红', '家用', '多功能', '急救箱']",8
"['贺', '迎新春', '扫货季', '特价', '大促', '达尔', '梦达', '电动', '护理', '床', '护栏', '家用', '医用', '护理', '床', '多功能', '护理', '床', '瘫痪病人', '病床', '二', '功能', '床', '床头', '尾板', '可', '升降']",8
"['德国', '博朗', '德国', '博朗', '婴儿', '电子', '耳', '温计', '红外', '耳温', '枪', '送', '企鹅', '一只', '包邮', '家用', '昆山', '热映', '光电', '有限公司']",8
"['永辉', '多功能', '家用', '护理', '床']",8
"['继红', '家用', '多功能', '急救箱']",8
"['德国', '博朗', '德国', '博朗', '婴儿', '电子', '耳', '温计', '红外', '耳温', '枪', '送', '企鹅', '一只', '包邮', '家用', '昆山', '热映', '光电', '有限公司']",8
"['量子', '星', '治疗仪', '正品', '智能', '激光', '仪', '量子', '星', '鼻部', '护理', '家用', '电子', '激光', '仪']",8
"['皇威', '智能', '养生', '足浴', '器', '白色']",8
"['德国', '博朗', '德国', '博朗', '婴儿', '电子', '耳', '温计', '红外', '耳温', '枪', '送', '企鹅', '一只', '包邮', '家用', '昆山', '热映', '光电', '有限公司']",8
"['周林', '频谱', '保健', '治疗仪', '家用', '理疗', '器', '理疗仪', '周林', '频谱仪', '出厂', '标配', '电子', '理疗', '器']",8
"['量子', '星', '治疗仪', '正品', '智能', '激光', '仪', '量子', '星', '鼻部', '护理', '家用', '电子', '激光', '仪']",8
"['康本龙', '多功能', '温热', '中', '低频', '治疗仪', '型', '家用', '治疗', '颈椎', '肩周炎', '包邮']",8
"['玛雅', '高级', '多功能', '病床', '护理', '床', '电动', '便', '孔', '电动', '翻身', '电动', '起身', '电动', '曲腿', '电动', '老年', '护理', '床', '南通', '医疗器械', '有限公司']",8
"['达尔', '梦达', '多功能', '高级', '电动', '护理', '床', '遥控', '床带', '便', '孔', '护栏', '电动', '病床']",8
"['舒适', '康', '多功能', '电动', '护理', '床', '倾斜']",8
"['继红', '家用', '多功能', '急救箱']",8
"['德国', '博朗', '德国', '博朗', '婴儿', '电子', '耳', '温计', '红外', '耳温', '枪', '送', '企鹅', '一只', '包邮', '家用', '昆山', '热映', '光电', '有限公司']",8
"['百', '瑞康', '豪华', '电动', '三轮', '代步车', '黑色', '黑色', '寸']",8
"['助邦', '多功能', '护理', '床', '电动', '家用', '多功能', '侧', '翻身', '床', '翻身', '护理', '床']",8
"['皇威', '智能', '养生', '足浴', '器', '白色']",8
"['量子', '星', '治疗仪', '正品', '智能', '激光', '仪', '量子', '星', '鼻部', '护理', '家用', '电子', '激光', '仪']",8
"['百', '瑞康', '豪华', '电动', '三轮', '代步车', '黑色', '黑色', '寸']",8
"['德国', '博朗', '德国', '博朗', '婴儿', '电子', '耳', '温计', '红外', '耳温', '枪', '送', '企鹅', '一只', '包邮', '家用', '昆山', '热映', '光电', '有限公司']",8
"['百', '瑞康', '豪华', '电动', '三轮', '代步车', '黑色', '黑色', '寸']",8
"['皇威', '智能', '养生', '足浴', '器', '白色']",8
"['百', '瑞康', '豪华', '电动', '三轮', '代步车', '黑色', '黑色', '寸']",8
"['德国', '博朗', '德国', '博朗', '婴儿', '电子', '耳', '温计', '红外', '耳温', '枪', '送', '企鹅', '一只', '包邮', '家用', '昆山', '热映', '光电', '有限公司']",8
"['达尔', '梦达', '多功能', '高级', '电动', '护理', '床', '遥控', '床带', '便', '孔', '护栏', '电动', '病床']",8
"['皇威', '智能', '养生', '足浴', '器', '白色']",8
"['康本龙', '多功能', '温热', '中', '低频', '治疗仪', '型', '家用', '治疗', '颈椎', '肩周炎', '包邮']",8
"['时尚', '彩片', '彩', '钻', '大', '直径', '紫色', '隐形眼镜', '大', '直径', '彩片']",8
"['达尔', '梦达', '超低', '款', '多功能', '电动', '护理', '床离', '地', '距离']",8
"['达尔', '梦达', '超低', '款', '多功能', '电动', '护理', '床离', '地', '距离']",8
"['舒适', '康', '多功能', '电动', '护理', '床', '倾斜']",8
"['继红', '家用', '多功能', '急救箱']",8
"['舒适', '康', '多功能', '电动', '护理', '床', '倾斜']",8
"['继红', '家用', '多功能', '急救箱']",8
"['达尔', '梦达', '多功能', '高级', '电动', '护理', '床', '遥控', '床带', '便', '孔', '护栏', '电动', '病床']",8
"['康本龙', '多功能', '温热', '中', '低频', '治疗仪', '型', '家用', '治疗', '颈椎', '肩周炎', '包邮']",8
"['永辉', '多功能', '家用', '护理', '床']",8
"['时尚', '彩片', '彩', '钻', '大', '直径', '紫色', '隐形眼镜', '大', '直径', '彩片']",8
"['玛雅', '高级', '多功能', '病床', '护理', '床', '电动', '便', '孔', '电动', '翻身', '电动', '起身', '电动', '曲腿', '电动', '老年', '护理', '床', '南通', '医疗器械', '有限公司']",8
"['时尚', '彩片', '彩', '钻', '大', '直径', '紫色', '隐形眼镜', '大', '直径', '彩片']",8
"['康本龙', '多功能', '温热', '中', '低频', '治疗仪', '型', '家用', '治疗', '颈椎', '肩周炎', '包邮']",8
"['达尔', '梦达', '超低', '款', '多功能', '电动', '护理', '床离', '地', '距离']",8
"['量子', '星', '治疗仪', '正品', '智能', '激光', '仪', '量子', '星', '鼻部', '护理', '家用', '电子', '激光', '仪']",8
"['百', '瑞康', '豪华', '电动', '三轮', '代步车', '黑色', '黑色', '寸']",8
"['周林', '频谱', '保健', '治疗仪', '家用', '理疗', '器', '理疗仪', '周林', '频谱仪', '出厂', '标配', '电子', '理疗', '器']",8
"['周林', '频谱', '保健', '治疗仪', '家用', '理疗', '器', '理疗仪', '周林', '频谱仪', '出厂', '标配', '电子', '理疗', '器']",8
"['达尔', '梦达', '超低', '款', '多功能', '电动', '护理', '床离', '地', '距离']",8
"['达尔', '梦达', '超低', '款', '多功能', '电动', '护理', '床离', '地', '距离']",8
"['达尔', '梦达', '超低', '款', '多功能', '电动', '护理', '床离', '地', '距离']",8
"['百', '瑞康', '豪华', '电动', '三轮', '代步车', '黑色', '黑色', '寸']",8
"['百', '瑞康', '豪华', '电动', '三轮', '代步车', '黑色', '黑色', '寸']",8
"['永辉', '多功能', '家用', '护理', '床']",8
"['舒适', '康', '多功能', '电动', '护理', '床', '倾斜']",8
"['康本龙', '多功能', '温热', '中', '低频', '治疗仪', '型', '家用', '治疗', '颈椎', '肩周炎', '包邮']",8
"['助邦', '多功能', '护理', '床', '电动', '家用', '多功能', '侧', '翻身', '床', '翻身', '护理', '床']",8
"['玛雅', '高级', '多功能', '病床', '护理', '床', '电动', '便', '孔', '电动', '翻身', '电动', '起身', '电动', '曲腿', '电动', '老年', '护理', '床', '南通', '医疗器械', '有限公司']",8
"['达尔', '梦达', '多功能', '高级', '电动', '护理', '床', '遥控', '床带', '便', '孔', '护栏', '电动', '病床']",8
"['舒适', '康', '多功能', '电动', '护理', '床', '倾斜']",8
"['周林', '频谱', '保健', '治疗仪', '家用', '理疗', '器', '理疗仪', '周林', '频谱仪', '出厂', '标配', '电子', '理疗', '器']",8
"['康本龙', '多功能', '温热', '中', '低频', '治疗仪', '型', '家用', '治疗', '颈椎', '肩周炎', '包邮']",8
"['继红', '家用', '多功能', '急救箱']",8
"['周林', '频谱', '保健', '治疗仪', '家用', '理疗', '器', '理疗仪', '周林', '频谱仪', '出厂', '标配', '电子', '理疗', '器']",8
"['皇威', '智能', '养生', '足浴', '器', '白色']",8
"['继红', '家用', '多功能', '急救箱']",8
"['达尔', '梦达', '超低', '款', '多功能', '电动', '护理', '床离', '地', '距离']",8
"['助邦', '多功能', '护理', '床', '电动', '家用', '多功能', '侧', '翻身', '床', '翻身', '护理', '床']",8
"['时尚', '彩片', '彩', '钻', '大', '直径', '紫色', '隐形眼镜', '大', '直径', '彩片']",8
"['百', '瑞康', '豪华', '电动', '三轮', '代步车', '黑色', '黑色', '寸']",8
"['永辉', '多功能', '家用', '护理', '床']",8
"['皇威', '智能', '养生', '足浴', '器', '白色']",8
"['百', '瑞康', '豪华', '电动', '三轮', '代步车', '黑色', '黑色', '寸']",8
"['永辉', '多功能', '家用', '护理', '床']",8
"['继红', '家用', '多功能', '急救箱']",8
"['达尔', '梦达', '超低', '款', '多功能', '电动', '护理', '床离', '地', '距离']",8
"['百', '瑞康', '豪华', '电动', '三轮', '代步车', '黑色', '黑色', '寸']",8
"['德国', '博朗', '德国', '博朗', '婴儿', '电子', '耳', '温计', '红外', '耳温', '枪', '送', '企鹅', '一只', '包邮', '家用', '昆山', '热映', '光电', '有限公司']",8
"['永辉', '多功能', '家用', '护理', '床']",8
"['达尔', '梦达', '超低', '款', '多功能', '电动', '护理', '床离', '地', '距离']",8
"['康本龙', '多功能', '温热', '中', '低频', '治疗仪', '型', '家用', '治疗', '颈椎', '肩周炎', '包邮']",8
"['达尔', '梦达', '超低', '铝合金', '护栏', '多功能', '电动', '双摇', '护理', '床', '电动', '病床']",8
"['玛雅', '高级', '多功能', '病床', '护理', '床', '电动', '便', '孔', '电动', '翻身', '电动', '起身', '电动', '曲腿', '电动', '老年', '护理', '床', '南通', '医疗器械', '有限公司']",8
"['皇威', '智能', '养生', '足浴', '器', '白色']",8
"['量子', '星', '治疗仪', '正品', '智能', '激光', '仪', '量子', '星', '鼻部', '护理', '家用', '电子', '激光', '仪']",8
"['继红', '家用', '多功能', '急救箱']",8
"['达尔', '梦达', '超低', '款', '多功能', '电动', '护理', '床离', '地', '距离']",8
"['达尔', '梦达', '超低', '铝合金', '护栏', '多功能', '电动', '双摇', '护理', '床', '电动', '病床']",8
"['百', '瑞康', '豪华', '电动', '三轮', '代步车', '黑色', '黑色', '寸']",8
"['量子', '星', '治疗仪', '正品', '智能', '激光', '仪', '量子', '星', '鼻部', '护理', '家用', '电子', '激光', '仪']",8
"['助邦', '多功能', '护理', '床', '电动', '家用', '多功能', '侧', '翻身', '床', '翻身', '护理', '床']",8
"['继红', '家用', '多功能', '急救箱']",8
"['永辉', '多功能', '家用', '护理', '床']",8
"['皇威', '智能', '养生', '足浴', '器', '白色']",8
"['达尔', '梦达', '超低', '铝合金', '护栏', '多功能', '电动', '双摇', '护理', '床', '电动', '病床']",8
"['达尔', '梦达', '超低', '款', '多功能', '电动', '护理', '床离', '地', '距离']",8
"['康本龙', '多功能', '温热', '中', '低频', '治疗仪', '型', '家用', '治疗', '颈椎', '肩周炎', '包邮']",8
"['玛雅', '高级', '多功能', '病床', '护理', '床', '电动', '便', '孔', '电动', '翻身', '电动', '起身', '电动', '曲腿', '电动', '老年', '护理', '床', '南通', '医疗器械', '有限公司']",8
"['玛雅', '高级', '多功能', '病床', '护理', '床', '电动', '便', '孔', '电动', '翻身', '电动', '起身', '电动', '曲腿', '电动', '老年', '护理', '床', '南通', '医疗器械', '有限公司']",8
"['继红', '家用', '多功能', '急救箱']",8
"['达尔', '梦达', '超低', '款', '多功能', '电动', '护理', '床离', '地', '距离']",8
"['达尔', '梦达', '超低', '款', '多功能', '电动', '护理', '床离', '地', '距离']",8
"['皇威', '智能', '养生', '足浴', '器', '白色']",8
"['永辉', '多功能', '家用', '护理', '床']",8
"['量子', '星', '治疗仪', '正品', '智能', '激光', '仪', '量子', '星', '鼻部', '护理', '家用', '电子', '激光', '仪']",8
"['周林', '频谱', '保健', '治疗仪', '家用', '理疗', '器', '理疗仪', '周林', '频谱仪', '出厂', '标配', '电子', '理疗', '器']",8
"['继红', '家用', '多功能', '急救箱']",8
"['永辉', '多功能', '家用', '护理', '床']",8
"['德国', '博朗', '德国', '博朗', '婴儿', '电子', '耳', '温计', '红外', '耳温', '枪', '送', '企鹅', '一只', '包邮', '家用', '昆山', '热映', '光电', '有限公司']",8
"['德国', '博朗', '德国', '博朗', '婴儿', '电子', '耳', '温计', '红外', '耳温', '枪', '送', '企鹅', '一只', '包邮', '家用', '昆山', '热映', '光电', '有限公司']",8
"['康本龙', '多功能', '温热', '中', '低频', '治疗仪', '型', '家用', '治疗', '颈椎', '肩周炎', '包邮']",8
"['贺', '迎新春', '扫货季', '特价', '大促', '达尔', '梦达', '电动', '护理', '床', '护栏', '家用', '医用', '护理', '床', '多功能', '护理', '床', '瘫痪病人', '病床', '二', '功能', '床', '床头', '尾板', '可', '升降']",8
"['达尔', '梦达', '多功能', '高级', '电动', '护理', '床', '遥控', '床带', '便', '孔', '护栏', '电动', '病床']",8
"['康本龙', '多功能', '温热', '中', '低频', '治疗仪', '型', '家用', '治疗', '颈椎', '肩周炎', '包邮']",8
"['永辉', '多功能', '家用', '护理', '床']",8
"['时尚', '彩片', '彩', '钻', '大', '直径', '紫色', '隐形眼镜', '大', '直径', '彩片']",8
"['继红', '家用', '多功能', '急救箱']",8
"['百', '瑞康', '豪华', '电动', '三轮', '代步车', '黑色', '黑色', '寸']",8
"['德国', '博朗', '德国', '博朗', '婴儿', '电子', '耳', '温计', '红外', '耳温', '枪', '送', '企鹅', '一只', '包邮', '家用', '昆山', '热映', '光电', '有限公司']",8
"['达尔', '梦达', '超低', '铝合金', '护栏', '多功能', '电动', '双摇', '护理', '床', '电动', '病床']",8
"['舒适', '康', '多功能', '电动', '护理', '床', '倾斜']",8
